fecha,id_producto,cantidad,precio
2025-01-11,1801,1,43
2025-01-11,727,1,140
2025-01-11,1255,3,69
2025-01-11,1294,1,40
2025-01-11,555,1,38
2025-01-11,1797,2,48
2025-01-11,1801,3,43
2025-01-11,1809,2,37
2025-01-11,1796,2,42
2025-01-11,1802,1,40
2025-01-11,51,1,89
2025-01-11,1114,1,23
2025-01-11,3135,1,108
2025-01-11,693,1,92
2025-01-11,1024,2,32
2025-01-11,2094,1,18
2025-01-12,686,1,95
2025-01-12,29,1,146
2025-01-12,52,1,85
2025-01-12,1244,1,84
2025-01-12,647,1,97
2025-01-12,1255,1,69
2025-01-12,3146,1,13
2025-01-12,3146,1,15
2025-01-12,1364,1,125
2025-01-12,1312,2,214
2025-01-12,561,1,110
2025-01-12,1184,1,7
2025-01-12,217,1,140
2025-01-12,1802,1,40
2025-01-12,1810,1,12
2025-01-12,125,1,104
2025-01-12,421,1,22
2025-01-12,1802,1,40
2025-01-12,3225,1,59
2025-01-12,667,1,130
2025-01-12,1814,1,26
2025-01-12,93,1,75
2025-01-12,1676,1,65
2025-01-12,1255,1,69
2025-01-12,1184,1,7
2025-01-12,1247,1,45
2025-01-12,1723,1,42
2025-01-12,13,1,40
2025-01-12,767,1,100
2025-01-12,56,1,140
2025-01-12,1259,1,62
2025-01-12,1289,1,40
2025-01-12,1309,2,70
2025-01-12,2197,1,107
2025-01-12,1423,1,173
2025-01-12,719,1,12
2025-01-12,309,1,75
2025-01-12,1797,1,48
2025-01-12,309,1,75
2025-01-12,1184,2,7
2025-01-12,945,1,143
2025-01-12,1726,1,62
2025-01-12,1800,1,43
2025-01-12,1541,1,58
2025-01-12,485,1,109
2025-01-12,346,1,86
2025-01-12,1802,1,40
2025-01-12,1309,1,70
2025-01-12,1437,1,65
2025-01-12,948,1,58
2025-01-12,419,1,188
2025-01-12,1848,1,85
2025-01-12,225,1,70
2025-01-12,1840,1,15
2025-01-12,1882,1,122
2025-01-12,1309,1,70
2025-01-12,417,1,48
2025-01-12,1152,1,137
2025-01-12,1286,1,28
2025-01-12,1840,2,15
2025-01-12,466,1,220
2025-01-12,465,1,220
2025-01-12,1800,2,43
2025-01-12,3209,1,50
2025-01-12,1674,1,185
2025-01-12,200,1,90
2025-01-12,1050,1,168
2025-01-12,1626,1,25
2025-01-12,1398,1,82
2025-01-12,1418,1,450
2025-01-12,2094,1,18
2025-01-12,1255,1,69
2025-01-13,1802,1,40
2025-01-13,1224,1,32
2025-01-13,1312,1,214
2025-01-13,1671,1,143
2025-01-13,1158,1,65
2025-01-13,1255,1,69
2025-01-13,1072,2,40
2025-01-13,683,1,95
2025-01-13,1097,1,30
2025-01-13,1798,1,28
2025-01-13,1591,1,68
2025-01-13,2418,3,10
2025-01-13,51,1,89
2025-01-13,1649,1,10
2025-01-13,36,1,44
2025-01-13,1649,1,10
2025-01-13,1272,1,150
2025-01-13,1798,1,28
2025-01-13,1799,1,25
2025-01-13,1598,1,68
2025-01-13,513,1,42
2025-01-13,1244,1,84
2025-01-13,186,1,68
2025-01-13,1323,1,36
2025-01-13,1810,1,12
2025-01-13,945,1,143
2025-01-13,680,1,86
2025-01-13,1272,1,150
2025-01-13,1996,1,100
2025-01-13,767,1,100
2025-01-13,763,1,158
2025-01-13,434,1,189
2025-01-13,1827,2,65
2025-01-13,1420,2,45
2025-01-13,682,2,6
2025-01-13,1641,1,100
2025-01-13,1255,1,69
2025-01-13,3224,1,22
2025-01-13,1308,1,27
2025-01-13,366,1,42
2025-01-13,1446,1,40
2025-01-13,1097,1,30
2025-01-13,14,1,40
2025-01-13,1797,1,48
2025-01-13,587,1,76
2025-01-13,543,1,165
2025-01-13,1014,1,52
2025-01-13,242,1,27
2025-01-13,1810,2,12
2025-01-13,388,1,80
2025-01-13,1472,1,25
2025-01-13,217,1,140
2025-01-13,1068,1,42
2025-01-13,1312,1,214
2025-01-13,366,1,42
2025-01-13,1824,1,5
2025-01-13,85,1,40
2025-01-13,42,1,40
2025-01-13,30,1,210
2025-01-13,1349,1,45
2025-01-13,320,1,150
2025-01-13,240,1,128
2025-01-13,1637,1,42
2025-01-13,1806,1,20
2025-01-13,957,1,82
2025-01-13,1080,1,105
2025-01-13,214,2,80
2025-01-13,81,1,64
2025-01-13,3196,1,126
2025-01-13,218,1,245
2025-01-13,1517,1,42
2025-01-13,1134,2,120
2025-01-13,3208,1,50
2025-01-13,1221,1,25
2025-01-13,1152,1,137
2025-01-13,552,1,5
2025-01-13,1726,1,62
2025-01-13,1810,1,12
2025-01-13,1091,1,59
2025-01-13,542,1,23
2025-01-13,584,1,76
2025-01-13,1309,1,70
2025-01-13,1245,1,95
2025-01-13,1255,1,69
2025-01-13,1148,1,59
2025-01-13,33,1,62
2025-01-13,81,1,64
2025-01-13,68,1,83
2025-01-13,1826,1,75
2025-01-13,1081,1,121
2025-01-13,1156,1,105
2025-01-13,1813,1,22
2025-01-13,413,1,30
2025-01-13,1423,3,173
2025-01-13,3147,1,17
2025-01-13,556,1,48
2025-01-13,81,1,64
2025-01-13,648,1,129
2025-01-13,731,1,68
2025-01-13,225,1,70
2025-01-13,56,1,140
2025-01-13,338,1,84
2025-01-13,1255,1,69
2025-01-13,1426,1,25
2025-01-13,1184,4,7
2025-01-13,1713,2,112
2025-01-13,227,1,118
2025-01-13,1114,1,23
2025-01-13,780,1,135
2025-01-13,552,6,5
2025-01-13,2644,4,5
2025-01-13,1258,1,49
2025-01-13,3224,1,22
2025-01-13,51,1,89
2025-01-13,52,1,85
2025-01-13,3194,1,126
2025-01-13,1262,1,42
2025-01-13,278,1,79
2025-01-13,945,1,143
2025-01-13,366,1,42
2025-01-13,945,1,143
2025-01-13,1309,1,70
2025-01-13,1282,1,87
2025-01-13,1905,1,70
2025-01-13,767,1,100
2025-01-13,138,1,80
2025-01-13,1626,1,25
2025-01-13,1848,2,85
2025-01-13,1444,1,40
2025-01-13,1446,1,40
2025-01-13,1312,1,214
2025-01-13,838,2,65
2025-01-13,1155,1,84
2025-01-13,737,1,198
2025-01-13,1713,1,112
2025-01-13,107,5,20
2025-01-13,185,1,80
2025-01-13,334,1,25
2025-01-13,1529,1,30
2025-01-13,806,1,33
2025-01-13,1128,1,94
2025-01-13,1127,1,95
2025-01-13,3191,2,65
2025-01-13,13,1,40
2025-01-13,1810,1,12
2025-01-13,656,1,50
2025-01-13,1184,1,7
2025-01-13,1308,1,27
2025-01-13,1255,1,69
2025-01-13,910,1,38
2025-01-13,680,1,86
2025-01-13,3126,1,33
2025-01-13,271,1,123
2025-01-13,1637,1,42
2025-01-13,1028,1,23
2025-01-13,1315,1,42
2025-01-13,462,1,71
2025-01-13,1050,1,168
2025-01-13,1225,1,20
2025-01-13,1805,1,20
2025-01-13,225,1,70
2025-01-13,86,1,110
2025-01-13,939,1,26
2025-01-13,1255,2,69
2025-01-13,1363,1,116
2025-01-13,1802,1,40
2025-01-13,535,1,23
2025-01-13,1596,2,68
2025-01-13,417,1,48
2025-01-13,753,1,67
2025-01-13,1295,1,40
2025-01-13,67,1,10
2025-01-13,1810,4,12
2025-01-13,1797,1,48
2025-01-13,538,2,50
2025-01-13,954,1,59
2025-01-13,217,2,140
2025-01-13,1380,1,125
2025-01-13,946,1,80
2025-01-13,552,2,5
2025-01-13,1184,1,7
2025-01-13,1255,1,69
2025-01-13,1678,1,80
2025-01-13,1484,1,84
2025-01-13,83,1,40
2025-01-13,226,1,118
2025-01-13,1598,1,68
2025-01-13,1349,1,45
2025-01-13,83,1,40
2025-01-13,1245,1,95
2025-01-13,1244,1,84
2025-01-13,1810,1,12
2025-01-13,545,1,72
2025-01-13,1485,1,15
2025-01-13,1799,1,25
2025-01-13,1809,1,37
2025-01-13,1848,1,85
2025-01-13,727,1,140
2025-01-13,1327,1,365
2025-01-13,683,1,95
2025-01-13,51,1,89
2025-01-13,1598,1,68
2025-01-13,1592,1,68
2025-01-13,1810,3,12
2025-01-13,1797,1,48
2025-01-13,1225,1,20
2025-01-13,720,2,34
2025-01-13,1254,1,102
2025-01-13,217,1,140
2025-01-13,1799,1,25
2025-01-13,462,1,71
2025-01-14,686,1,95
2025-01-14,727,1,140
2025-01-14,1802,1,40
2025-01-14,1813,1,22
2025-01-14,1803,1,48
2025-01-14,1365,1,123
2025-01-14,1775,1,94
2025-01-14,1286,1,28
2025-01-14,1255,1,69
2025-01-14,1478,1,50
2025-01-14,225,1,70
2025-01-14,1756,1,32
2025-01-14,918,1,28
2025-01-14,912,1,28
2025-01-14,1714,3,67
2025-01-14,1714,-3,67
2025-01-14,3212,1,50
2025-01-14,369,1,50
2025-01-14,728,1,182
2025-01-14,83,1,40
2025-01-14,1858,1,35
2025-01-14,3171,1,125
2025-01-14,1218,1,28
2025-01-14,1573,1,95
2025-01-14,1806,1,20
2025-01-14,1810,1,12
2025-01-14,1312,1,214
2025-01-14,1453,2,42
2025-01-14,469,1,192
2025-01-14,1495,1,30
2025-01-14,1131,3,65
2025-01-14,1826,1,75
2025-01-14,366,1,42
2025-01-14,833,1,84
2025-01-14,1798,1,28
2025-01-14,1109,1,67
2025-01-14,1890,1,80
2025-01-14,226,1,118
2025-01-14,225,1,70
2025-01-14,616,1,130
2025-01-14,417,1,48
2025-01-14,217,1,140
2025-01-14,619,1,130
2025-01-14,1184,2,7
2025-01-14,1563,4,99
2025-01-14,1553,2,99
2025-01-14,943,1,85
2025-01-14,175,1,108
2025-01-14,719,1,15
2025-01-14,1826,2,75
2025-01-14,1255,2,69
2025-01-14,545,1,72
2025-01-14,727,1,140
2025-01-14,1495,1,30
2025-01-14,14,1,40
2025-01-14,736,1,64
2025-01-14,189,1,126
2025-01-14,1141,1,365
2025-01-14,3129,1,750
2025-01-14,1484,1,84
2025-01-14,1255,2,69
2025-01-14,188,1,230
2025-01-14,1534,1,35
2025-01-14,118,1,126
2025-01-14,1704,1,255
2025-01-14,1225,2,20
2025-01-14,742,1,48
2025-01-14,1590,1,68
2025-01-14,1598,1,68
2025-01-14,1294,2,40
2025-01-14,1289,1,40
2025-01-14,225,1,70
2025-01-14,460,1,72
2025-01-14,1144,1,155
2025-01-14,215,1,167
2025-01-14,1673,1,300
2025-01-14,29,1,146
2025-01-14,1058,1,130
2025-01-14,1576,1,50
2025-01-14,3135,1,108
2025-01-14,83,1,40
2025-01-14,221,1,20
2025-01-14,608,1,23
2025-01-14,868,1,17
2025-01-14,3147,1,17
2025-01-14,1321,1,18
2025-01-14,805,1,50
2025-01-14,719,2,15
2025-01-14,1426,1,25
2025-01-14,1708,1,50
2025-01-14,462,1,71
2025-01-14,454,1,330
2025-01-14,1272,2,150
2025-01-14,319,1,70
2025-01-14,1520,1,50
2025-01-14,123,2,25
2025-01-14,1796,1,42
2025-01-14,1810,1,12
2025-01-14,719,1,15
2025-01-14,1255,1,69
2025-01-14,1826,1,75
2025-01-14,227,1,118
2025-01-14,1284,1,94
2025-01-14,488,1,110
2025-01-14,1639,1,80
2025-01-14,1802,1,40
2025-01-14,1800,1,43
2025-01-14,366,1,42
2025-01-14,348,1,260
2025-01-14,871,1,17
2025-01-14,726,1,135
2025-01-14,1531,1,50
2025-01-14,1802,1,40
2025-01-14,1800,1,43
2025-01-14,1541,1,58
2025-01-14,1531,1,50
2025-01-14,1864,1,15
2025-01-14,138,1,80
2025-01-14,380,1,95
2025-01-14,1217,1,108
2025-01-14,1428,1,130
2025-01-14,387,1,80
2025-01-14,225,1,70
2025-01-14,719,1,15
2025-01-14,1678,1,80
2025-01-14,225,1,70
2025-01-14,1802,1,40
2025-01-14,217,1,140
2025-01-14,199,1,39
2025-01-14,683,1,95
2025-01-14,217,1,140
2025-01-14,743,1,80
2025-01-14,803,1,15
2025-01-14,1531,1,50
2025-01-14,1996,1,100
2025-01-14,1802,11,40
2025-01-14,1803,2,48
2025-01-14,1799,4,25
2025-01-14,1800,2,43
2025-01-14,3147,1,17
2025-01-14,871,1,17
2025-01-14,1538,1,26
2025-01-14,1800,1,43
2025-01-14,1309,1,70
2025-01-14,680,1,86
2025-01-14,1800,1,43
2025-01-14,1799,1,25
2025-01-14,1816,2,3
2025-01-14,684,1,65
2025-01-14,1255,1,69
2025-01-14,296,1,35
2025-01-14,1247,1,45
2025-01-14,1799,2,25
2025-01-14,1802,1,40
2025-01-14,718,1,35
2025-01-14,3116,1,22
2025-01-14,1255,1,69
2025-01-14,1827,1,65
2025-01-14,1802,1,40
2025-01-14,1798,1,28
2025-01-15,1225,1,20
2025-01-15,1694,1,85
2025-01-15,3169,1,31
2025-01-15,289,1,35
2025-01-15,1800,1,43
2025-01-15,1827,1,65
2025-01-15,138,1,80
2025-01-15,1004,2,100
2025-01-15,379,1,92
2025-01-15,1364,1,125
2025-01-15,467,1,220
2025-01-15,1803,3,48
2025-01-15,1798,2,28
2025-01-15,1799,1,25
2025-01-15,276,1,103
2025-01-15,1028,1,23
2025-01-15,1695,2,170
2025-01-15,1507,1,104
2025-01-15,336,1,78
2025-01-15,1442,1,20
2025-01-15,1473,1,20
2025-01-15,1802,2,40
2025-01-15,1802,1,40
2025-01-15,552,2,5
2025-01-15,1333,1,132
2025-01-15,719,1,15
2025-01-15,1030,1,58
2025-01-15,1165,2,5
2025-01-15,1678,1,80
2025-01-15,1747,1,105
2025-01-15,34,1,65
2025-01-15,755,1,28
2025-01-15,1756,1,32
2025-01-15,921,1,53
2025-01-15,937,1,30
2025-01-15,926,2,38
2025-01-15,754,1,150
2025-01-15,1476,1,56
2025-01-15,1472,1,25
2025-01-15,1726,1,62
2025-01-15,535,1,23
2025-01-15,751,1,49
2025-01-15,1226,1,28
2025-01-15,956,1,73
2025-01-15,1816,1,3
2025-01-15,1165,1,5
2025-01-15,1798,1,28
2025-01-15,1452,1,89
2025-01-15,683,1,95
2025-01-15,1165,1,5
2025-01-15,1816,1,3
2025-01-15,1798,2,28
2025-01-15,1569,1,95
2025-01-15,1581,1,95
2025-01-15,1649,1,10
2025-01-15,62,1,112
2025-01-15,81,1,64
2025-01-15,1514,2,42
2025-01-15,1452,1,89
2025-01-15,719,1,15
2025-01-15,1798,1,28
2025-01-15,576,1,190
2025-01-15,881,1,17
2025-01-15,1067,1,182
2025-01-15,1327,1,365
2025-01-15,719,1,15
2025-01-15,124,1,44
2025-01-15,1152,1,137
2025-01-15,559,1,108
2025-01-15,1333,1,132
2025-01-15,369,1,50
2025-01-15,119,1,86
2025-01-15,1442,1,20
2025-01-15,1090,1,49
2025-01-15,414,1,22
2025-01-15,3188,1,112
2025-01-15,1248,1,5
2025-01-15,1649,2,10
2025-01-15,552,3,5
2025-01-15,1165,2,5
2025-01-15,1816,2,3
2025-01-15,695,1,84
2025-01-15,696,1,79
2025-01-15,1446,1,40
2025-01-15,957,1,82
2025-01-15,1804,1,33
2025-01-15,1596,1,68
2025-01-15,1586,2,95
2025-01-15,1798,1,28
2025-01-15,1800,1,43
2025-01-15,1813,1,22
2025-01-15,1799,1,25
2025-01-15,719,3,15
2025-01-15,1826,1,75
2025-01-15,1551,1,99
2025-01-15,1494,1,58
2025-01-15,1626,1,25
2025-01-15,1802,1,40
2025-01-15,793,1,1
2025-01-15,1153,1,138
2025-01-15,1231,1,24
2025-01-15,256,1,10
2025-01-15,1309,1,70
2025-01-15,1099,1,60
2025-01-15,51,1,89
2025-01-15,1576,1,50
2025-01-15,1028,1,23
2025-01-15,3116,1,22
2025-01-15,719,1,15
2025-01-15,1848,12,85
2025-01-15,1272,1,150
2025-01-15,719,1,15
2025-01-15,1798,1,28
2025-01-15,1799,1,25
2025-01-15,51,1,89
2025-01-15,913,1,28
2025-01-15,767,1,100
2025-01-15,1799,5,25
2025-01-15,1802,2,40
2025-01-15,1800,1,43
2025-01-15,3154,1,17
2025-01-15,871,1,17
2025-01-15,3212,1,50
2025-01-15,1027,1,38
2025-01-15,719,1,15
2025-01-15,1099,1,60
2025-01-15,1184,1,7
2025-01-15,1800,1,43
2025-01-15,51,1,89
2025-01-15,1309,2,70
2025-01-15,81,1,64
2025-01-15,118,1,126
2025-01-15,2513,1,235
2025-01-15,1800,1,43
2025-01-15,970,1,86
2025-01-15,1224,1,32
2025-01-15,1380,1,125
2025-01-15,1380,1,125
2025-01-15,902,1,30
2025-01-15,1324,1,82
2025-01-15,1224,1,32
2025-01-15,1324,1,82
2025-01-15,181,2,133
2025-01-15,366,1,42
2025-01-15,191,2,20
2025-01-15,804,1,95
2025-01-15,1813,1,22
2025-01-15,1235,1,36
2025-01-15,417,1,48
2025-01-15,1108,1,47
2025-01-15,562,1,110
2025-01-15,1576,1,50
2025-01-15,1507,1,104
2025-01-15,107,1,20
2025-01-15,225,1,70
2025-01-15,3186,1,105
2025-01-15,3224,1,22
2025-01-15,1225,1,20
2025-01-15,1309,1,70
2025-01-15,1802,1,40
2025-01-15,1192,1,71
2025-01-15,866,1,17
2025-01-15,1810,1,12
2025-01-15,1184,2,7
2025-01-15,334,1,25
2025-01-15,1802,1,40
2025-01-15,951,1,65
2025-01-15,191,1,20
2025-01-15,438,1,72
2025-01-15,1152,1,137
2025-01-15,51,1,89
2025-01-15,1810,1,12
2025-01-15,1800,1,43
2025-01-15,1247,1,45
2025-01-15,591,1,55
2025-01-15,860,1,17
2025-01-15,865,1,17
2025-01-15,1114,1,23
2025-01-15,1802,1,40
2025-01-15,1809,1,37
2025-01-15,1552,1,99
2025-01-15,1272,1,150
2025-01-15,719,1,15
2025-01-15,295,1,140
2025-01-15,1799,1,25
2025-01-16,686,1,95
2025-01-16,650,1,86
2025-01-16,871,1,17
2025-01-16,861,1,17
2025-01-16,864,1,17
2025-01-16,859,1,17
2025-01-16,1072,1,40
2025-01-16,1325,1,76
2025-01-16,741,1,24
2025-01-16,1799,1,25
2025-01-16,592,1,68
2025-01-16,217,1,144
2025-01-16,1197,1,50
2025-01-16,442,1,90
2025-01-16,440,1,83
2025-01-17,684,1,65
2025-01-17,980,1,72
2025-01-17,1441,1,80
2025-01-17,1565,1,95
2025-01-17,719,1,15
2025-01-17,217,1,144
2025-01-17,1871,1,144
2025-01-17,11,1,85
2025-01-17,242,1,27
2025-01-17,1072,1,40
2025-01-17,1650,2,94
2025-01-17,1184,1,7
2025-01-17,1810,1,12
2025-01-17,552,4,5
2025-01-17,1810,1,12
2025-01-17,838,1,65
2025-01-17,217,1,144
2025-01-17,1569,1,95
2025-01-17,237,1,14
2025-01-17,719,1,15
2025-01-17,559,1,108
2025-01-17,1205,1,45
2025-01-17,960,1,35
2025-01-17,958,1,35
2025-01-17,1552,1,99
2025-01-17,695,1,84
2025-01-17,217,4,144
2025-01-17,719,1,15
2025-01-17,1626,2,25
2025-01-17,800,1,40
2025-01-17,1333,1,132
2025-01-17,954,2,59
2025-01-17,1626,1,25
2025-01-17,394,1,136
2025-01-17,1001,1,239
2025-01-17,189,1,126
2025-01-17,902,1,30
2025-01-17,1826,2,75
2025-01-17,1184,3,7
2025-01-17,242,1,27
2025-01-17,1386,1,178
2025-01-17,107,1,20
2025-01-17,1024,1,32
2025-01-17,1262,1,42
2025-01-17,1804,2,33
2025-01-17,3116,1,22
2025-01-17,1810,1,12
2025-01-17,1447,1,65
2025-01-17,1805,1,20
2025-01-17,1152,1,137
2025-01-17,1087,1,70
2025-01-17,1030,1,58
2025-01-17,1350,1,85
2025-01-17,1083,1,335
2025-01-17,1272,2,150
2025-01-17,1566,1,95
2025-01-17,1640,1,79
2025-01-17,1810,1,12
2025-01-17,719,2,15
2025-01-17,1803,1,48
2025-01-17,719,2,15
2025-01-17,1050,1,168
2025-01-17,1131,1,65
2025-01-17,1129,1,74
2025-01-17,3135,1,108
2025-01-17,1807,1,70
2025-01-17,1415,1,210
2025-01-17,227,1,118
2025-01-17,948,1,58
2025-01-17,1255,1,69
2025-01-17,1258,1,49
2025-01-17,1132,1,88
2025-01-17,1810,1,12
2025-01-17,736,1,64
2025-01-17,1798,1,28
2025-01-17,718,1,35
2025-01-17,36,1,44
2025-01-17,1090,1,49
2025-01-17,910,1,38
2025-01-17,217,1,144
2025-01-17,111,1,20
2025-01-17,1114,1,23
2025-01-17,1811,1,280
2025-01-17,1598,1,68
2025-01-17,1800,1,43
2025-01-17,368,2,50
2025-01-17,807,1,86
2025-01-17,1799,2,25
2025-01-17,1694,2,85
2025-01-17,1714,1,67
2025-01-17,366,1,42
2025-01-17,1810,2,12
2025-01-17,3189,1,55
2025-01-17,1799,1,25
2025-01-17,217,1,144
2025-01-17,1714,1,67
2025-01-17,51,2,89
2025-01-17,541,1,63
2025-01-17,535,1,23
2025-01-17,1309,1,70
2025-01-17,1802,1,40
2025-01-17,1810,1,12
2025-01-17,1539,1,42
2025-01-17,30,1,210
2025-01-17,525,1,45
2025-01-17,526,1,45
2025-01-17,1255,2,69
2025-01-17,1309,1,70
2025-01-17,974,1,82
2025-01-17,1802,1,40
2025-01-17,1507,1,104
2025-01-17,1802,19,40
2025-01-17,1803,3,48
2025-01-17,1800,2,43
2025-01-17,1799,3,25
2025-01-17,1216,1,50
2025-01-17,1611,1,78
2025-01-17,1255,1,69
2025-01-17,51,2,89
2025-01-17,1834,1,6
2025-01-17,51,1,89
2025-01-17,1604,1,45
2025-01-17,1484,1,84
2025-01-17,242,2,27
2025-01-17,1397,1,95
2025-01-17,1090,1,49
2025-01-18,1592,1,68
2025-01-18,1802,1,40
2025-01-18,1288,1,40
2025-01-18,1649,2,10
2025-01-18,1649,5,10
2025-01-18,1420,1,45
2025-01-18,1152,1,137
2025-01-18,704,1,71
2025-01-18,448,1,61
2025-01-18,1294,1,40
2025-01-18,1649,1,200
2025-01-18,895,1,28
2025-01-18,301,1,45
2025-01-18,1235,1,135
2025-01-18,1569,1,95
2025-01-18,1398,1,82
2025-01-18,1507,1,104
2025-01-18,1649,2,10
2025-01-18,1802,1,40
2025-01-18,1598,1,68
2025-01-18,1051,1,91
2025-01-18,172,1,162
2025-01-18,1665,1,75
2025-01-18,1049,1,78
2025-01-18,484,1,121
2025-01-18,719,1,15
2025-01-18,1291,1,40
2025-01-18,103,1,50
2025-01-18,1288,1,40
2025-01-18,90,1,45
2025-01-18,1126,1,180
2025-01-18,277,1,89
2025-01-18,1397,1,95
2025-01-18,217,1,144
2025-01-18,1132,2,88
2025-01-18,2094,1,18
2025-01-18,308,1,43
2025-01-18,1839,2,45
2025-01-18,1309,2,70
2025-01-18,1649,2,10
2025-01-18,380,1,95
2025-01-18,194,1,81
2025-01-18,602,1,77
2025-01-18,176,1,307
2025-01-18,838,1,65
2025-01-18,407,1,65
2025-01-18,659,2,36
2025-01-18,1152,1,137
2025-01-18,186,1,68
2025-01-18,488,1,110
2025-01-18,825,1,82
2025-01-18,1802,1,40
2025-01-18,384,1,107
2025-01-18,1312,1,214
2025-01-18,1249,1,177
2025-01-18,1152,1,137
2025-01-18,1138,1,48
2025-01-18,320,1,150
2025-01-18,1802,1,40
2025-01-18,226,1,118
2025-01-18,754,2,150
2025-01-18,785,1,95
2025-01-18,1267,1,95
2025-01-18,664,2,77
2025-01-18,344,1,72
2025-01-18,552,2,5
2025-01-18,217,1,144
2025-01-18,1623,2,57
2025-01-18,1508,1,80
2025-01-18,1153,1,138
2025-01-18,615,1,72
2025-01-18,217,1,144
2025-01-18,68,1,83
2025-01-18,1738,1,104
2025-01-18,754,1,150
2025-01-18,1484,1,84
2025-01-18,1132,6,88
2025-01-18,1474,1,118
2025-01-18,1905,1,70
2025-01-18,1802,2,40
2025-01-18,726,1,135
2025-01-18,217,1,144
2025-01-18,2094,2,18
2025-01-18,308,1,43
2025-01-18,719,2,15
2025-01-18,1802,1,40
2025-01-18,3202,1,28
2025-01-18,1398,1,82
2025-01-18,1799,1,25
2025-01-18,1810,1,12
2025-01-18,552,2,5
2025-01-18,1327,1,365
2025-01-18,1309,1,70
2025-01-18,1810,1,12
2025-01-18,1826,1,75
2025-01-18,1802,1,40
2025-01-18,1446,1,40
2025-01-18,1769,1,45
2025-01-18,1327,1,365
2025-01-18,1800,1,43
2025-01-18,1798,1,28
2025-01-18,719,2,15
2025-01-18,1611,1,78
2025-01-18,1539,1,42
2025-01-18,1309,1,70
2025-01-18,1507,1,104
2025-01-18,1810,2,12
2025-01-18,967,1,65
2025-01-18,217,1,144
2025-01-18,957,1,82
2025-01-18,719,1,15
2025-01-18,1596,2,68
2025-01-18,1802,1,40
2025-01-18,1803,1,48
2025-01-18,1905,1,70
2025-01-18,1255,1,69
2025-01-18,1827,2,65
2025-01-18,1235,2,36
2025-01-18,81,1,64
2025-01-18,1800,1,43
2025-01-18,997,1,149
2025-01-18,511,1,112
2025-01-18,1496,1,40
2025-01-18,963,1,70
2025-01-18,1255,1,69
2025-01-18,1019,1,264
2025-01-18,3194,1,126
2025-01-18,1132,1,88
2025-01-18,826,1,92
2025-01-18,1232,1,28
2025-01-18,353,1,25
2025-01-18,1573,1,95
2025-01-18,1838,1,25
2025-01-18,68,1,83
2025-01-18,1398,1,82
2025-01-18,217,1,144
2025-01-18,1349,1,45
2025-01-18,1027,1,38
2025-01-18,1802,1,40
2025-01-18,133,3,98
2025-01-18,217,1,144
2025-01-18,1800,1,43
2025-01-18,1809,1,37
2025-01-18,51,1,89
2025-01-18,1801,1,43
2025-01-18,1803,1,48
2025-01-18,1460,1,50
2025-01-18,1810,1,12
2025-01-18,215,1,167
2025-01-18,215,1,167
2025-01-18,1798,1,28
2025-01-18,1507,1,104
2025-01-18,1235,1,135
2025-01-18,1507,1,104
2025-01-18,476,1,144
2025-01-18,1152,1,137
2025-01-18,846,2,55
2025-01-18,1576,1,50
2025-01-18,1184,1,7
2025-01-18,460,1,72
2025-01-18,1289,1,40
2025-01-18,3154,1,17
2025-01-18,1796,2,42
2025-01-18,1801,2,43
2025-01-18,1797,3,48
2025-01-18,1809,2,37
2025-01-18,2094,1,18
2025-01-18,1184,1,7
2025-01-18,31,1,186
2025-01-18,1255,2,69
2025-01-18,1286,1,28
2025-01-18,1247,1,45
2025-01-18,838,1,65
2025-01-18,1802,1,40
2025-01-18,1802,1,40
2025-01-18,1003,1,100
2025-01-18,292,1,30
2025-01-18,1174,1,97
2025-01-18,846,1,55
2025-01-18,1801,1,43
2025-01-18,181,1,133
2025-01-18,189,1,126
2025-01-19,1235,1,135
2025-01-19,1420,1,45
2025-01-19,1349,1,45
2025-01-19,137,1,129
2025-01-19,133,1,98
2025-01-19,434,1,189
2025-01-19,1637,2,42
2025-01-19,1678,1,80
2025-01-19,302,1,193
2025-01-19,1152,1,137
2025-01-19,1235,1,135
2025-01-19,1796,1,42
2025-01-19,1272,1,150
2025-01-19,1810,1,12
2025-01-19,1698,1,170
2025-01-19,1649,1,10
2025-01-19,1160,1,126
2025-01-19,1255,1,69
2025-01-19,441,1,129
2025-01-19,1801,1,43
2025-01-19,1797,1,48
2025-01-19,1802,1,40
2025-01-19,1001,1,239
2025-01-19,719,1,15
2025-01-19,242,1,27
2025-01-19,1558,1,99
2025-01-19,719,1,15
2025-01-19,1640,1,79
2025-01-19,991,1,68
2025-01-19,544,1,55
2025-01-19,55,1,310
2025-01-19,366,1,42
2025-01-19,1349,1,45
2025-01-19,435,1,144
2025-01-19,434,1,189
2025-01-19,81,1,64
2025-01-19,1402,1,220
2025-01-19,1437,1,65
2025-01-19,1152,1,137
2025-01-19,1175,1,21
2025-01-19,219,1,21
2025-01-19,220,1,34
2025-01-19,1309,1,70
2025-01-19,1800,1,43
2025-01-19,782,1,160
2025-01-19,719,1,15
2025-01-19,1798,1,28
2025-01-19,1798,-1,28
2025-01-19,719,5,15
2025-01-19,1649,2,10
2025-01-19,592,1,68
2025-01-19,1398,1,82
2025-01-19,3224,1,22
2025-01-19,793,1,92
2025-01-19,190,1,55
2025-01-19,807,1,86
2025-01-19,793,10,1
2025-01-19,830,1,97
2025-01-19,1383,1,97
2025-01-19,33,1,62
